student_id,segment_id,high_anxiety_risk_real,high_anxiety_risk_predicted,risk_score,risk_score_level,analysis_date
496,4,0,0,0.42273993655595765,Medio,2026-05-09
497,3,1,1,0.5035848814853549,Medio,2026-05-09
498,4,0,0,0.37662151499562624,Bajo,2026-05-09
499,3,1,0,0.43124124009449083,Medio,2026-05-09
500,1,0,0,0.4985413346806534,Medio,2026-05-09
501,1,0,1,0.5496101469670951,Medio,2026-05-09
502,4,1,0,0.4460518736009745,Medio,2026-05-09
503,4,1,1,0.5482019200910753,Medio,2026-05-09
504,3,0,0,0.4867956249209204,Medio,2026-05-09
505,6,1,1,0.5147081351060361,Medio,2026-05-09
506,2,0,0,0.3748051259943556,Bajo,2026-05-09
507,3,0,0,0.3880975299776002,Bajo,2026-05-09
508,1,0,0,0.49726748398043363,Medio,2026-05-09
509,0,0,0,0.4132552905865914,Medio,2026-05-09
510,5,1,1,0.5387766422619934,Medio,2026-05-09
511,1,0,0,0.39205866820439844,Bajo,2026-05-09
512,1,0,1,0.5107783887607842,Medio,2026-05-09
513,5,0,0,0.45310749698550395,Medio,2026-05-09
514,4,1,1,0.5079153386504858,Medio,2026-05-09
515,1,0,0,0.36421400235209744,Bajo,2026-05-09
516,4,0,0,0.4278064664693674,Medio,2026-05-09
517,5,1,0,0.4678810667254293,Medio,2026-05-09
518,0,0,0,0.3739998145892052,Bajo,2026-05-09
519,1,0,0,0.43270904060315796,Medio,2026-05-09
520,1,0,0,0.39128595801585264,Bajo,2026-05-09
521,0,0,0,0.3725953447356669,Bajo,2026-05-09
522,5,0,0,0.44100395810285226,Medio,2026-05-09
523,0,0,0,0.49983274203297656,Medio,2026-05-09
524,5,1,1,0.5532268635969763,Medio,2026-05-09
525,0,0,0,0.45814933772035765,Medio,2026-05-09
526,0,0,0,0.46643439257830543,Medio,2026-05-09
527,6,1,1,0.5372252398679948,Medio,2026-05-09
528,3,0,1,0.5037168269341494,Medio,2026-05-09
529,3,0,0,0.4011475550717049,Medio,2026-05-09
530,2,1,1,0.5089784820037403,Medio,2026-05-09
531,2,0,0,0.3750908561071823,Bajo,2026-05-09
532,3,0,0,0.43656738460635375,Medio,2026-05-09
533,3,0,0,0.4675041461741199,Medio,2026-05-09
534,1,0,0,0.36458931369845,Bajo,2026-05-09
535,5,1,1,0.594587445400867,Medio,2026-05-09
536,3,0,0,0.3942434925854322,Bajo,2026-05-09
537,2,1,1,0.513641826622258,Medio,2026-05-09
538,4,0,0,0.44213543005111605,Medio,2026-05-09
539,6,1,0,0.4839198697391061,Medio,2026-05-09
540,3,0,0,0.3660257942052932,Bajo,2026-05-09
541,1,0,1,0.5019024198978903,Medio,2026-05-09
542,4,0,1,0.5275884110693593,Medio,2026-05-09
543,3,0,0,0.36911435708929174,Bajo,2026-05-09
544,6,1,0,0.39089888771021597,Bajo,2026-05-09
545,2,1,1,0.515739871991936,Medio,2026-05-09
546,2,0,0,0.37492102673805855,Bajo,2026-05-09
547,0,0,0,0.42339808301687454,Medio,2026-05-09
548,2,1,1,0.5595863105478817,Medio,2026-05-09
549,0,0,0,0.48991498905992287,Medio,2026-05-09
550,0,0,0,0.4892525606361627,Medio,2026-05-09
551,5,0,0,0.38488796804032643,Bajo,2026-05-09
552,3,0,0,0.40433797663693527,Medio,2026-05-09
553,0,0,0,0.4397496248310464,Medio,2026-05-09
554,4,1,1,0.5596591267408362,Medio,2026-05-09
555,4,1,1,0.529704098799372,Medio,2026-05-09
556,1,0,0,0.42830346879333836,Medio,2026-05-09
557,5,0,0,0.44984086687168623,Medio,2026-05-09
558,0,0,0,0.39407730593986395,Bajo,2026-05-09
559,6,1,0,0.40257631483033424,Medio,2026-05-09
560,6,1,1,0.518562840738498,Medio,2026-05-09
561,3,0,0,0.45302118517064593,Medio,2026-05-09
562,4,1,1,0.5336972831235831,Medio,2026-05-09
563,6,1,1,0.6034291256982676,Medio,2026-05-09
564,6,1,1,0.561933871991735,Medio,2026-05-09
565,0,1,1,0.5974964001209382,Medio,2026-05-09
566,1,0,0,0.3812538247447935,Bajo,2026-05-09
567,6,1,1,0.5440177916873722,Medio,2026-05-09
568,0,0,1,0.5474326036726863,Medio,2026-05-09
569,1,0,0,0.3840135628617594,Bajo,2026-05-09
570,6,1,0,0.3800492386763603,Bajo,2026-05-09
571,1,0,0,0.3650701235208727,Bajo,2026-05-09
572,6,1,1,0.562477167700788,Medio,2026-05-09
573,0,0,0,0.41302858771803075,Medio,2026-05-09
574,6,1,1,0.5653051889989655,Medio,2026-05-09
575,6,1,1,0.6185843485058896,Medio,2026-05-09
576,2,0,0,0.39700824473420887,Bajo,2026-05-09
577,1,0,0,0.44576467577651135,Medio,2026-05-09
578,5,1,0,0.47172711676281637,Medio,2026-05-09
579,3,1,0,0.4892743858053503,Medio,2026-05-09
580,2,0,0,0.45388316335602524,Medio,2026-05-09
581,4,0,0,0.4365268073055358,Medio,2026-05-09
582,4,1,1,0.5475884491826287,Medio,2026-05-09
583,3,0,0,0.40470078883637606,Medio,2026-05-09
584,3,1,1,0.5062749920325832,Medio,2026-05-09
585,5,1,1,0.5909979711334016,Medio,2026-05-09
586,5,1,1,0.6020604278671126,Medio,2026-05-09
587,0,0,0,0.4645781379378951,Medio,2026-05-09
588,4,1,1,0.5545492955520797,Medio,2026-05-09
589,2,1,1,0.5042531010605321,Medio,2026-05-09
590,0,0,0,0.42266290529142153,Medio,2026-05-09
591,2,1,0,0.48592078307812764,Medio,2026-05-09
592,4,1,1,0.6385961048826693,Medio,2026-05-09
593,3,0,0,0.3648908060723256,Bajo,2026-05-09
594,1,0,0,0.45991769903991014,Medio,2026-05-09
595,3,0,0,0.416623361892092,Medio,2026-05-09
596,6,1,1,0.5060486940662406,Medio,2026-05-09
597,1,0,0,0.37774539360042114,Bajo,2026-05-09
598,5,0,0,0.48148732385072124,Medio,2026-05-09
599,3,0,0,0.3824042848535945,Bajo,2026-05-09
600,1,0,0,0.4279048240269855,Medio,2026-05-09
601,5,1,1,0.6224612790319081,Medio,2026-05-09
602,5,1,1,0.5905592910011357,Medio,2026-05-09
603,1,0,0,0.40016150665073547,Medio,2026-05-09
604,4,1,0,0.4948945898527894,Medio,2026-05-09
605,1,0,0,0.3962002467201484,Bajo,2026-05-09
606,3,1,1,0.5044730873896639,Medio,2026-05-09
607,2,0,0,0.3948731472144772,Bajo,2026-05-09
608,2,0,0,0.4142931277467967,Medio,2026-05-09
609,4,1,1,0.6314413932470975,Medio,2026-05-09
610,4,1,0,0.4154897470684341,Medio,2026-05-09
611,2,1,0,0.406375505830691,Medio,2026-05-09
612,3,0,0,0.452937261094561,Medio,2026-05-09
613,6,1,0,0.4667257679717363,Medio,2026-05-09
614,3,1,0,0.38821742155369826,Bajo,2026-05-09
615,5,0,0,0.4993597962754121,Medio,2026-05-09
616,2,0,0,0.45295294280027476,Medio,2026-05-09
617,0,0,0,0.45535536828844797,Medio,2026-05-09
618,6,1,1,0.5325079958555958,Medio,2026-05-09
619,1,0,0,0.41570581006021234,Medio,2026-05-09
620,3,0,0,0.46367648799859496,Medio,2026-05-09
621,4,1,1,0.5250882183288232,Medio,2026-05-09
622,4,0,0,0.40493217542446547,Medio,2026-05-09
623,5,1,1,0.5198757461854846,Medio,2026-05-09
624,3,1,1,0.5180242105506139,Medio,2026-05-09
625,3,0,0,0.46883232760198523,Medio,2026-05-09
626,2,0,0,0.41898707418131254,Medio,2026-05-09
627,2,1,1,0.6297539338852615,Medio,2026-05-09
628,6,0,0,0.40374593956159166,Medio,2026-05-09
629,1,0,0,0.3738506995223422,Bajo,2026-05-09
630,6,1,1,0.5746935163925956,Medio,2026-05-09
631,3,1,0,0.39720105821482093,Bajo,2026-05-09
632,1,0,1,0.5395369078499477,Medio,2026-05-09
633,3,1,1,0.5318010778746909,Medio,2026-05-09
634,1,0,0,0.4070580123841323,Medio,2026-05-09
635,5,0,0,0.4154639869937261,Medio,2026-05-09
636,1,0,0,0.4059212519925301,Medio,2026-05-09
637,3,1,0,0.4996397938001684,Medio,2026-05-09
638,0,0,0,0.45147911286110315,Medio,2026-05-09
639,1,0,0,0.4263154579155735,Medio,2026-05-09
640,6,1,1,0.6119466008345374,Medio,2026-05-09
641,6,1,1,0.562356702597005,Medio,2026-05-09
642,5,1,1,0.6229819885114176,Medio,2026-05-09
643,4,1,0,0.48386851946098913,Medio,2026-05-09
644,3,1,1,0.577606530548023,Medio,2026-05-09
645,5,1,0,0.47618615213227244,Medio,2026-05-09
646,3,0,1,0.528521995156119,Medio,2026-05-09
647,4,0,0,0.4866431082258196,Medio,2026-05-09
648,6,1,0,0.495460617696075,Medio,2026-05-09
649,2,0,1,0.5315931696291929,Medio,2026-05-09
650,2,1,1,0.5064672582226705,Medio,2026-05-09
651,2,0,0,0.42566033067476794,Medio,2026-05-09
652,4,1,0,0.49738445049236985,Medio,2026-05-09
653,4,1,1,0.5145273075753759,Medio,2026-05-09
654,2,0,0,0.3548269213839161,Bajo,2026-05-09
655,0,0,0,0.46955223244617145,Medio,2026-05-09
656,1,0,0,0.42111063492817735,Medio,2026-05-09
657,6,0,1,0.5841115787823267,Medio,2026-05-09
658,4,0,1,0.506824210685027,Medio,2026-05-09
659,1,0,0,0.411523311123845,Medio,2026-05-09
660,3,1,0,0.4674140373517455,Medio,2026-05-09
661,5,0,1,0.5278613018385816,Medio,2026-05-09
662,2,0,0,0.4815468733199327,Medio,2026-05-09
663,4,1,0,0.4740670954347796,Medio,2026-05-09
664,2,0,0,0.40991652501603687,Medio,2026-05-09
665,5,1,1,0.5770085469202232,Medio,2026-05-09
666,3,1,0,0.4850216510206466,Medio,2026-05-09
667,0,0,0,0.40346839703761367,Medio,2026-05-09
668,0,0,1,0.5674447702105003,Medio,2026-05-09
669,1,0,0,0.38987754234376676,Bajo,2026-05-09
670,0,0,0,0.48002018292833676,Medio,2026-05-09
671,5,0,0,0.47520421267457236,Medio,2026-05-09
672,5,1,1,0.5603540739016721,Medio,2026-05-09
673,2,0,0,0.44407946373143453,Medio,2026-05-09
674,1,0,0,0.47866003580560557,Medio,2026-05-09
675,3,1,0,0.4596111996439592,Medio,2026-05-09
676,2,0,1,0.5410595886614282,Medio,2026-05-09
677,2,0,0,0.4291296938977806,Medio,2026-05-09
678,2,0,0,0.394930414427731,Bajo,2026-05-09
679,2,1,0,0.4656049150447783,Medio,2026-05-09
680,5,1,1,0.5256426892981545,Medio,2026-05-09
681,1,0,1,0.5495703333489381,Medio,2026-05-09
682,4,1,1,0.5516483171564207,Medio,2026-05-09
683,2,1,1,0.5404612887757447,Medio,2026-05-09
684,3,1,0,0.4797570279762601,Medio,2026-05-09
685,5,1,0,0.4322852716934157,Medio,2026-05-09
686,3,0,0,0.41060224962488656,Medio,2026-05-09
687,3,0,0,0.4540661278063722,Medio,2026-05-09
688,4,0,0,0.45785212523218427,Medio,2026-05-09
689,2,0,0,0.386139390716334,Bajo,2026-05-09
690,3,0,0,0.42566628374563215,Medio,2026-05-09
691,1,0,0,0.4093444178180839,Medio,2026-05-09
692,2,1,1,0.6170621326168125,Medio,2026-05-09
693,0,0,1,0.534617807481094,Medio,2026-05-09
694,4,1,1,0.5521414506076462,Medio,2026-05-09
695,5,1,1,0.5002371354037283,Medio,2026-05-09
696,2,0,0,0.4405664892061935,Medio,2026-05-09
697,2,1,0,0.4880396629226691,Medio,2026-05-09
698,2,0,0,0.43385698807225803,Medio,2026-05-09
699,2,1,0,0.4290301102051888,Medio,2026-05-09
700,2,0,0,0.39179369669498243,Bajo,2026-05-09
701,2,0,0,0.39906735452035913,Bajo,2026-05-09
702,5,1,1,0.5933960051122582,Medio,2026-05-09
703,6,1,1,0.6112390012309311,Medio,2026-05-09
704,2,1,1,0.5232046430278868,Medio,2026-05-09
705,1,0,0,0.44783164896214217,Medio,2026-05-09
706,4,1,1,0.6844464997618467,Medio,2026-05-09
707,4,1,0,0.4824676995124193,Medio,2026-05-09
708,3,0,0,0.43541515735005304,Medio,2026-05-09
709,5,0,0,0.42074300349166044,Medio,2026-05-09
710,2,0,0,0.3940167145094904,Bajo,2026-05-09
711,6,0,0,0.4723808262760123,Medio,2026-05-09
712,6,0,1,0.5398857195869159,Medio,2026-05-09
713,4,1,0,0.43833050687231634,Medio,2026-05-09
714,0,0,0,0.4040613877906103,Medio,2026-05-09
715,5,0,0,0.47286716515010113,Medio,2026-05-09
716,2,0,0,0.43647549556748777,Medio,2026-05-09
717,3,1,0,0.468495131384376,Medio,2026-05-09
718,2,0,0,0.3964896981669327,Bajo,2026-05-09
719,5,1,1,0.5269439788887916,Medio,2026-05-09
720,0,0,0,0.397051740410166,Bajo,2026-05-09
721,1,0,0,0.4056384835982604,Medio,2026-05-09
722,2,1,0,0.466815374356292,Medio,2026-05-09
723,1,0,0,0.39757593802677144,Bajo,2026-05-09
724,3,1,1,0.5393288049695731,Medio,2026-05-09
725,3,1,1,0.6594491184155072,Medio,2026-05-09
726,3,1,0,0.49591989571388106,Medio,2026-05-09
727,5,1,1,0.5941389522976305,Medio,2026-05-09
728,0,0,0,0.39266083683802977,Bajo,2026-05-09
729,4,0,0,0.4835588763957447,Medio,2026-05-09
730,3,1,0,0.41209627287886624,Medio,2026-05-09
731,1,0,0,0.37303219856692515,Bajo,2026-05-09
732,0,0,0,0.4812879447875147,Medio,2026-05-09
733,1,1,0,0.488915327639688,Medio,2026-05-09
734,2,1,0,0.4374809989595392,Medio,2026-05-09
735,2,0,0,0.3876906386560664,Bajo,2026-05-09
736,0,1,1,0.505172799140171,Medio,2026-05-09
737,6,1,1,0.53324194212768,Medio,2026-05-09
738,1,1,1,0.5202231382509515,Medio,2026-05-09
739,0,0,0,0.39239447889074547,Bajo,2026-05-09
740,1,0,0,0.45988899945276424,Medio,2026-05-09
741,4,1,0,0.44047775423681074,Medio,2026-05-09
742,2,0,0,0.3853694889307772,Bajo,2026-05-09
743,4,0,0,0.44341232850874573,Medio,2026-05-09
744,0,0,0,0.4561702019678185,Medio,2026-05-09
745,4,1,1,0.5279787790888215,Medio,2026-05-09
746,6,1,1,0.576288515573221,Medio,2026-05-09
747,1,0,0,0.47279305895272544,Medio,2026-05-09
748,4,1,0,0.49654215553063297,Medio,2026-05-09
749,1,0,0,0.4327797611783117,Medio,2026-05-09
750,4,0,0,0.408787437869407,Medio,2026-05-09
751,2,0,0,0.366447995562413,Bajo,2026-05-09
752,5,0,0,0.4236892011095662,Medio,2026-05-09
753,3,0,0,0.4577362611170829,Medio,2026-05-09
754,2,0,0,0.36642590128738833,Bajo,2026-05-09
755,4,1,1,0.5414320548948743,Medio,2026-05-09
756,3,1,0,0.44029840654912994,Medio,2026-05-09
757,1,0,0,0.49179610164150994,Medio,2026-05-09
758,0,0,0,0.4244339539573147,Medio,2026-05-09
759,6,1,0,0.491193531413494,Medio,2026-05-09
760,5,1,1,0.5024015790882062,Medio,2026-05-09
761,1,0,0,0.38844524906343686,Bajo,2026-05-09
762,5,1,1,0.5363311555476833,Medio,2026-05-09
763,0,0,0,0.4180572183878908,Medio,2026-05-09
764,5,1,1,0.5467576612951338,Medio,2026-05-09
765,2,0,0,0.4727974144634991,Medio,2026-05-09
766,4,1,1,0.525834855764731,Medio,2026-05-09
767,0,0,0,0.4106786594179522,Medio,2026-05-09
768,1,0,0,0.3676436772856186,Bajo,2026-05-09
769,3,0,0,0.37032471162708647,Bajo,2026-05-09
770,2,0,0,0.37978081924496254,Bajo,2026-05-09
771,1,0,0,0.4244693309008614,Medio,2026-05-09
772,4,1,1,0.6961166849104997,Medio,2026-05-09
773,4,0,0,0.45337572147451893,Medio,2026-05-09
774,3,0,0,0.4267344927486568,Medio,2026-05-09
775,2,0,0,0.4505741012177571,Medio,2026-05-09
776,1,0,0,0.4316344878129847,Medio,2026-05-09
777,0,0,0,0.45754869031162926,Medio,2026-05-09
778,5,1,1,0.58352547851558,Medio,2026-05-09
779,6,1,1,0.5868920854930283,Medio,2026-05-09
780,4,1,1,0.559213630555798,Medio,2026-05-09
781,0,0,0,0.41498849731859627,Medio,2026-05-09
782,2,0,0,0.47990921842031065,Medio,2026-05-09
783,0,0,0,0.473465436591134,Medio,2026-05-09
784,1,0,1,0.5310455142042919,Medio,2026-05-09
785,5,1,1,0.535243787564879,Medio,2026-05-09
786,0,0,0,0.48275658697855833,Medio,2026-05-09
787,3,1,0,0.46001025139450646,Medio,2026-05-09
788,0,0,0,0.4521000269103759,Medio,2026-05-09
789,3,1,1,0.5973722982870904,Medio,2026-05-09
790,3,0,0,0.44937416931444824,Medio,2026-05-09
791,1,0,0,0.48347563800591503,Medio,2026-05-09
792,2,0,0,0.43347561118015093,Medio,2026-05-09
793,2,0,0,0.36320443239463335,Bajo,2026-05-09
794,1,0,1,0.5080236375425715,Medio,2026-05-09
795,6,1,1,0.5998137779170643,Medio,2026-05-09
796,4,0,0,0.4622941685338457,Medio,2026-05-09
797,6,1,1,0.5201502314602751,Medio,2026-05-09
798,4,0,0,0.42592573514215537,Medio,2026-05-09
799,3,0,0,0.3566219888366262,Bajo,2026-05-09
800,1,0,0,0.36072579818138195,Bajo,2026-05-09
801,0,0,0,0.37790710085105134,Bajo,2026-05-09
802,1,1,0,0.4913574641212445,Medio,2026-05-09
803,0,0,0,0.45623439660293236,Medio,2026-05-09
804,2,1,0,0.4862035013308679,Medio,2026-05-09
805,1,1,1,0.5422487255157035,Medio,2026-05-09
806,1,0,0,0.4210231819360738,Medio,2026-05-09
807,2,1,0,0.4833476621844317,Medio,2026-05-09
808,3,1,0,0.48279878928048864,Medio,2026-05-09
809,4,1,1,0.5135141007492394,Medio,2026-05-09
810,2,0,0,0.4403900360228835,Medio,2026-05-09
811,3,0,0,0.3957739926248891,Bajo,2026-05-09
812,1,0,0,0.4988075723399993,Medio,2026-05-09
813,6,1,1,0.5081144425394721,Medio,2026-05-09
814,4,0,0,0.4563009593533277,Medio,2026-05-09
815,4,1,1,0.530476724761044,Medio,2026-05-09
816,5,0,0,0.45179513376105623,Medio,2026-05-09
817,2,1,1,0.5311391930648134,Medio,2026-05-09
818,4,1,1,0.7145526380567783,Alto,2026-05-09
819,1,0,0,0.4034595571682897,Medio,2026-05-09
820,1,0,0,0.43258221205685854,Medio,2026-05-09
821,6,1,0,0.43667619889032744,Medio,2026-05-09
822,3,0,0,0.4506751115789456,Medio,2026-05-09
823,5,1,1,0.5727606735316977,Medio,2026-05-09
824,3,1,0,0.46853918038835607,Medio,2026-05-09
825,3,1,0,0.44571169938459576,Medio,2026-05-09
826,0,0,0,0.49655820178653004,Medio,2026-05-09
827,1,0,0,0.40549402927856787,Medio,2026-05-09
828,5,1,1,0.5048796592167887,Medio,2026-05-09
829,0,0,0,0.39260331022387573,Bajo,2026-05-09
830,5,0,0,0.49551495117888406,Medio,2026-05-09
831,1,1,0,0.4743394495603991,Medio,2026-05-09
832,1,0,0,0.4472480801870516,Medio,2026-05-09
833,4,1,1,0.5530925012836662,Medio,2026-05-09
834,5,0,1,0.532487353330989,Medio,2026-05-09
835,3,1,1,0.5150055985150837,Medio,2026-05-09
836,3,0,0,0.41309191324374955,Medio,2026-05-09
837,5,1,1,0.5339431613264034,Medio,2026-05-09
838,2,0,0,0.3664575084413398,Bajo,2026-05-09
839,3,1,0,0.47797415122080655,Medio,2026-05-09
840,0,0,0,0.45416010958354086,Medio,2026-05-09
841,6,1,1,0.541586170077707,Medio,2026-05-09
842,5,0,0,0.4732257086759278,Medio,2026-05-09
843,0,0,0,0.4807210874180272,Medio,2026-05-09
844,6,1,1,0.6480328981721639,Medio,2026-05-09
845,1,0,1,0.5210992190082123,Medio,2026-05-09
846,0,1,0,0.49753096992072154,Medio,2026-05-09
847,2,1,0,0.37086176202974847,Bajo,2026-05-09
848,5,0,0,0.44107104344854675,Medio,2026-05-09
849,0,0,0,0.4339488667992971,Medio,2026-05-09
850,6,0,1,0.5753120041437888,Medio,2026-05-09
851,3,1,1,0.533296662273447,Medio,2026-05-09
852,3,0,0,0.4286841574415056,Medio,2026-05-09
853,6,0,0,0.40972816623299413,Medio,2026-05-09
854,3,0,0,0.4669009958175173,Medio,2026-05-09
855,0,0,0,0.49962404451547593,Medio,2026-05-09
856,0,0,0,0.45183144107088635,Medio,2026-05-09
857,4,0,0,0.44933856342278494,Medio,2026-05-09
858,2,0,0,0.37628347774405263,Bajo,2026-05-09
859,6,0,0,0.4671281513139155,Medio,2026-05-09
860,5,0,0,0.44600840877682996,Medio,2026-05-09
861,5,0,0,0.4607632685051168,Medio,2026-05-09
862,4,1,0,0.41859453601914964,Medio,2026-05-09
863,3,1,1,0.503780379530332,Medio,2026-05-09
864,0,0,0,0.47308395878592363,Medio,2026-05-09
865,2,0,0,0.4546888645779788,Medio,2026-05-09
866,1,0,0,0.4162057164007744,Medio,2026-05-09
867,1,1,1,0.6144685985760081,Medio,2026-05-09
868,3,1,0,0.4931954143065287,Medio,2026-05-09
869,5,1,1,0.5825450134964713,Medio,2026-05-09
870,2,0,0,0.38744194580732416,Bajo,2026-05-09
871,1,0,0,0.4156571105624763,Medio,2026-05-09
872,0,0,0,0.3802171032017215,Bajo,2026-05-09
873,0,0,0,0.4100605029155443,Medio,2026-05-09
874,3,1,0,0.4153187534783577,Medio,2026-05-09
875,5,0,0,0.4310801888628882,Medio,2026-05-09
876,5,1,1,0.6024475568001462,Medio,2026-05-09
877,5,0,0,0.42473642636678116,Medio,2026-05-09
878,3,0,0,0.37770611453560143,Bajo,2026-05-09
879,5,1,1,0.5737576941757846,Medio,2026-05-09
880,1,0,0,0.4196360136185383,Medio,2026-05-09
881,5,0,0,0.4713651850083141,Medio,2026-05-09
882,2,0,0,0.44001487991008104,Medio,2026-05-09
883,4,1,1,0.5865422773000588,Medio,2026-05-09
884,3,1,1,0.549368419874008,Medio,2026-05-09
885,0,0,0,0.4184718291080014,Medio,2026-05-09
886,5,1,1,0.6381151482160132,Medio,2026-05-09
887,0,0,0,0.3914400660256775,Bajo,2026-05-09
888,1,0,0,0.41632442344865084,Medio,2026-05-09
889,1,0,0,0.4488384731372249,Medio,2026-05-09
890,0,0,0,0.36403807873690025,Bajo,2026-05-09
891,5,0,0,0.4468546848998637,Medio,2026-05-09
892,4,0,0,0.39937068000376946,Bajo,2026-05-09
893,4,0,0,0.4926057221903535,Medio,2026-05-09
894,5,1,1,0.5354658857989779,Medio,2026-05-09
895,5,0,0,0.38629700799258865,Bajo,2026-05-09
896,5,1,1,0.5127575149383568,Medio,2026-05-09
897,1,0,1,0.5515855646609029,Medio,2026-05-09
898,1,0,0,0.4804531036016275,Medio,2026-05-09
899,4,1,1,0.5436116327569225,Medio,2026-05-09
900,2,0,0,0.3755526835968802,Bajo,2026-05-09
901,5,1,1,0.5373155074992874,Medio,2026-05-09
902,4,0,0,0.43125230147374777,Medio,2026-05-09
903,3,0,0,0.40859064809549933,Medio,2026-05-09
904,1,0,0,0.4280952915461679,Medio,2026-05-09
905,3,0,0,0.44230747181669494,Medio,2026-05-09
906,4,1,1,0.6494682240861449,Medio,2026-05-09
907,5,0,0,0.42029744689730303,Medio,2026-05-09
908,1,0,1,0.5375358663866198,Medio,2026-05-09
909,6,1,0,0.46691256762179284,Medio,2026-05-09
910,6,1,1,0.5566952667283412,Medio,2026-05-09
911,4,1,0,0.4944673446256918,Medio,2026-05-09
912,4,0,1,0.5705751893978963,Medio,2026-05-09
913,5,1,1,0.5772920840924693,Medio,2026-05-09
914,1,0,0,0.3930189614431928,Bajo,2026-05-09
915,5,1,1,0.5510180116909709,Medio,2026-05-09
916,0,0,0,0.41537961112867955,Medio,2026-05-09
917,4,1,1,0.511415479503491,Medio,2026-05-09
918,6,0,0,0.4284689445938297,Medio,2026-05-09
919,6,1,1,0.516108349450969,Medio,2026-05-09
920,5,0,1,0.5156526454522564,Medio,2026-05-09
921,0,0,0,0.46044051694527605,Medio,2026-05-09
922,5,0,1,0.557353151432566,Medio,2026-05-09
923,4,1,1,0.6163147986339494,Medio,2026-05-09
924,1,0,1,0.5075382078588769,Medio,2026-05-09
925,3,1,0,0.4994255730907696,Medio,2026-05-09
926,5,1,1,0.6155966995380007,Medio,2026-05-09
927,1,0,0,0.4296163471604004,Medio,2026-05-09
928,3,1,0,0.4274691620676899,Medio,2026-05-09
929,0,1,0,0.48864389008852144,Medio,2026-05-09
930,3,0,0,0.4233746925781406,Medio,2026-05-09
931,5,1,1,0.5010308752854388,Medio,2026-05-09
932,2,1,1,0.5963076805367641,Medio,2026-05-09
933,4,1,0,0.49402477835210024,Medio,2026-05-09
934,1,0,0,0.36987301421422003,Bajo,2026-05-09
935,5,0,0,0.43736104173612234,Medio,2026-05-09
936,2,0,0,0.43561453407958034,Medio,2026-05-09
937,1,0,1,0.5823162769462787,Medio,2026-05-09
938,5,1,1,0.5096381865574618,Medio,2026-05-09
939,1,0,0,0.4106723233117308,Medio,2026-05-09
940,2,0,0,0.48718510998581577,Medio,2026-05-09
941,6,0,1,0.5838456334173922,Medio,2026-05-09
942,1,0,0,0.4271252878350238,Medio,2026-05-09
943,0,0,0,0.41590134098639353,Medio,2026-05-09
944,2,1,0,0.4429079951812802,Medio,2026-05-09
945,3,1,1,0.510525820968461,Medio,2026-05-09
946,3,0,0,0.4149993014853519,Medio,2026-05-09
947,0,0,1,0.5071507833997531,Medio,2026-05-09
948,4,1,1,0.5609230479749834,Medio,2026-05-09
949,2,0,1,0.5075149730376262,Medio,2026-05-09
950,3,1,1,0.5503679280392888,Medio,2026-05-09
951,3,1,0,0.47426744786069447,Medio,2026-05-09
952,4,1,1,0.5383960228405015,Medio,2026-05-09
953,5,1,1,0.5813756628006985,Medio,2026-05-09
954,6,1,1,0.5761486259347868,Medio,2026-05-09
955,1,0,0,0.48028939206216903,Medio,2026-05-09
956,0,0,0,0.45125966642132975,Medio,2026-05-09
957,6,1,1,0.5415925647772831,Medio,2026-05-09
958,6,1,1,0.6226445658953124,Medio,2026-05-09
959,4,1,1,0.5797192234748537,Medio,2026-05-09
960,2,1,1,0.5302945264660684,Medio,2026-05-09
961,2,0,0,0.43824804604860357,Medio,2026-05-09
962,5,0,0,0.4772312687410634,Medio,2026-05-09
963,3,0,0,0.476291809631756,Medio,2026-05-09
964,6,1,1,0.5311358212734587,Medio,2026-05-09
965,1,0,1,0.5426944527794798,Medio,2026-05-09
966,1,0,0,0.4303697578040591,Medio,2026-05-09
967,1,0,0,0.39771762071534844,Bajo,2026-05-09
968,5,0,1,0.5154306463812575,Medio,2026-05-09
969,4,1,0,0.4539014857977753,Medio,2026-05-09
970,2,0,0,0.39079742303918297,Bajo,2026-05-09
971,2,0,0,0.37367392027521446,Bajo,2026-05-09
972,2,0,1,0.5561119715686004,Medio,2026-05-09
973,2,0,1,0.5180817310670103,Medio,2026-05-09
974,5,1,1,0.5986066993411253,Medio,2026-05-09
975,6,1,0,0.468989962750593,Medio,2026-05-09
976,3,0,0,0.45834322618744877,Medio,2026-05-09
977,1,1,1,0.5352236106477292,Medio,2026-05-09
978,2,1,1,0.6071735083058784,Medio,2026-05-09
979,2,1,0,0.484861820204608,Medio,2026-05-09
980,1,0,0,0.3904969533728635,Bajo,2026-05-09
981,6,0,0,0.462300150937982,Medio,2026-05-09
982,0,0,0,0.39819493834603703,Bajo,2026-05-09
983,4,1,1,0.6634653309359341,Medio,2026-05-09
984,1,0,0,0.39625162373516715,Bajo,2026-05-09
985,1,1,1,0.5758946258246056,Medio,2026-05-09
986,4,0,0,0.38305542758373845,Bajo,2026-05-09
987,5,1,1,0.5658555946388927,Medio,2026-05-09
988,6,1,1,0.5679480199997212,Medio,2026-05-09
989,0,0,1,0.535856432791349,Medio,2026-05-09
990,0,0,0,0.4644710555367916,Medio,2026-05-09
991,1,0,0,0.4153222777024695,Medio,2026-05-09
992,2,0,0,0.4851795727146007,Medio,2026-05-09
